DATE,GEO,DGUID,Labour force characteristics,Sex,Age group,Statistics,Data type,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2001-02-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5791.5,,,,1
2001-03-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5806,,,,1
2001-04-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5840.4,,,,1
2001-05-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5846.2,,,,1
2001-06-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5839,,,,1
2001-07-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5844.9,,,,1
2001-08-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5838.4,,,,1
2001-09-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5832.5,,,,1
2001-10-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5824.4,,,,1
2001-11-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5835,,,,1
2001-12-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5826.2,,,,1
2002-01-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5829.9,,,,1
2002-02-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5838.5,,,,1
2002-03-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5858.2,,,,1
2002-04-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5868.6,,,,1
2002-05-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5888.5,,,,1
2002-06-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5895.9,,,,1
2002-07-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5923.3,,,,1
2002-08-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5970.3,,,,1
2002-09-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5982.8,,,,1
2002-10-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,5993,,,,1
2002-11-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6029,,,,1
2002-12-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6038.6,,,,1
2003-01-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6058.4,,,,1
2003-02-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6083.9,,,,1
2003-03-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6098.8,,,,1
2003-04-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6066.3,,,,1
2003-05-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6071.6,,,,1
2003-06-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6078.9,,,,1
2003-07-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6072.3,,,,1
2003-08-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6095.5,,,,1
2003-09-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6102.2,,,,1
2003-10-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6114.3,,,,1
2003-11-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6125.1,,,,1
2003-12-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6160.1,,,,1
2004-01-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6171.6,,,,1
2004-02-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6183.9,,,,1
2004-03-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6168.4,,,,1
2004-04-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6181.1,,,,1
2004-05-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6182,,,,1
2004-06-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6211.6,,,,1
2004-07-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6214.1,,,,1
2004-08-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6192.6,,,,1
2004-09-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6197.2,,,,1
2004-10-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6213.4,,,,1
2004-11-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6214.3,,,,1
2004-12-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6216.4,,,,1
2005-01-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6218.6,,,,1
2005-02-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6223.3,,,,1
2005-03-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6215.9,,,,1
2005-04-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6235.3,,,,1
2005-05-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6247.2,,,,1
2005-06-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6252.5,,,,1
2005-07-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6239.8,,,,1
2005-08-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6263.4,,,,1
2005-09-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6285.6,,,,1
2005-10-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6287.2,,,,1
2005-11-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6281.1,,,,1
2005-12-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6263.4,,,,1
2006-01-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6280.1,,,,1
2006-02-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6264.1,,,,1
2006-03-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6298.4,,,,1
2006-04-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6322.1,,,,1
2006-05-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6351,,,,1
2006-06-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6345.9,,,,1
2006-07-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6354.9,,,,1
2006-08-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6330.7,,,,1
2006-09-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6320.3,,,,1
2006-10-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6307.2,,,,1
2006-11-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6335.4,,,,1
2006-12-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6375,,,,1
2007-01-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6363.3,,,,1
2007-02-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6372.1,,,,1
2007-03-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6382.6,,,,1
2007-04-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6357.8,,,,1
2007-05-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6365.8,,,,1
2007-06-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6373,,,,1
2007-07-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6392.4,,,,1
2007-08-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6397.2,,,,1
2007-09-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6404.5,,,,1
2007-10-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6419.1,,,,1
2007-11-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6412.9,,,,1
2007-12-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6403.1,,,,1
2008-01-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6401.1,,,,1
2008-02-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6436.4,,,,1
2008-03-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6423.1,,,,1
2008-04-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6429.9,,,,1
2008-05-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6448.3,,,,1
2008-06-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6407.7,,,,1
2008-07-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6398.4,,,,1
2008-08-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6420.3,,,,1
2008-09-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6426,,,,1
2008-10-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6451.8,,,,1
2008-11-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6400.1,,,,1
2008-12-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6403.6,,,,1
2009-01-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6307.1,,,,1
2009-02-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6275.8,,,,1
2009-03-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6276.7,,,,1
2009-04-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6238.3,,,,1
2009-05-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6196.2,,,,1
2009-06-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6185.9,,,,1
2009-07-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6212.6,,,,1
2009-08-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6216.2,,,,1
2009-09-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6244.9,,,,1
2009-10-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6252.6,,,,1
2009-11-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6264.1,,,,1
2009-12-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6247.8,,,,1
2010-01-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6265.2,,,,1
2010-02-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6269.9,,,,1
2010-03-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6261.8,,,,1
2010-04-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6289.2,,,,1
2010-05-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6328.9,,,,1
2010-06-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6354.8,,,,1
2010-07-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6358.8,,,,1
2010-08-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6348,,,,1
2010-09-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6311.2,,,,1
2010-10-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6325.2,,,,1
2010-11-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6357.6,,,,1
2010-12-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6383.4,,,,1
2011-01-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6415.3,,,,1
2011-02-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6404.5,,,,1
2011-03-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6413.5,,,,1
2011-04-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6434.8,,,,1
2011-05-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6421.2,,,,1
2011-06-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6457.9,,,,1
2011-07-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6445.4,,,,1
2011-08-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6453.7,,,,1
2011-09-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6443,,,,1
2011-10-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6418.5,,,,1
2011-11-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6427.3,,,,1
2011-12-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6429.4,,,,1
2012-01-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6413.2,,,,1
2012-02-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6402.6,,,,1
2012-03-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6422.6,,,,1
2012-04-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6433.8,,,,1
2012-05-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6401.9,,,,1
2012-06-01,Ontario,2016A000235,Employment,Both sexes,15 to 64 years,Estimate,Seasonally adjusted,Persons,249,thousands,3,v21581333,7.3.1.8.1.1,6422.8,,,,1
